,Overall,V2,V3,CategoryName
29,0.211525008184476,DRRelationship_Critical_last_5_checklists,30,Screening
30,0.219669104759721,PCControl_Minor_last_5_checklists,31,Screening
31,0.239715594917994,DRRisk_factors_Major_last_10_checklists,32,Screening
32,0.26705660450473395,DRClient_Outreach_Major_last_5_checklists,33,Screening
33,0.28153643507632503,PCESR_Critical_last_10_checklists,34,Screening
34,0.31610552793004,Cases_last_5_days_of_DR,35,Screening
35,0.325592975217704,DRFATCA.CRS_Major_last_10_checklists,36,Screening
36,0.34176439197728603,DRODD_.Office_Due_Diligence._._local_requirements_.if_applicable._Major_last_10_checklists,37,Screening
37,0.35015792993965095,DRControl_Minor_last_5_checklists,38,Screening
38,0.35991235130602,DRScreening_Major_last_10_checklists,39,Screening
39,0.37661139927827003,PCFATCA.CRS_Major_last_10_checklists,40,Screening
40,0.399257346220228,DRRisk_factors_Critical_last_5_checklists,41,Screening
41,0.41961645883820103,PCODD_.Office_Due_Diligence._._local_requirements_.if_applicable._Major_last_5_checklists,42,Screening
42,0.42480752514960796,ProcessingCountry_UK,43,Screening
43,0.43216916141969397,CODocumentation_standard_Minor_last_10_checklists,44,Screening
44,0.44309996755043796,DRRisk_factors_Major_last_5_checklists,45,Screening
45,0.44916899401194604,CORisk_factors_Minor_last_5_checklists,46,Screening
46,0.45541805432652505,COODD_.Office_Due_Diligence._._local_requirements_.if_applicable._Major_last_5_checklists,47,Screening
47,0.474939941421303,PCESR_Major_last_10_checklists,48,Screening
48,0.5008656632945729,PCESR_Critical_last_5_checklists,49,Screening
49,0.503708079230464,Category_BMG,50,Screening
50,0.521522775624928,DRRelationship_Major_last_10_checklists,51,Screening
51,0.531947566970761,CORisk_factors_Critical_last_10_checklists,52,Screening
52,0.536936673946601,CODocumentation_standard_Minor_last_5_checklists,53,Screening
53,0.601793452125299,DRClient_Outreach_Critical_last_5_checklists,54,Screening
54,0.6216412882168381,PCESR_Major_last_5_checklists,55,Screening
55,0.646578080794794,DRDocumentation_standard_Major_last_5_checklists,56,Screening
56,0.655506198300832,DRScreening_Major_last_5_checklists,57,Screening
57,0.659684033570781,PCDocumentation_standard_Minor_last_10_checklists,58,Screening
58,0.6998908041315172,Cases_last_30_days_of_DR,59,Screening
59,0.7035026917857249,CRS_FALSE,60,Screening
60,0.75675311895291,PCODD_.Office_Due_Diligence._._local_requirements_.if_applicable._Critical_last_10_checklists,61,Screening
61,0.79924085594365,CORelationship_Major_last_10_checklists,62,Screening
62,0.81965344867706,COFATCA.CRS_Major_last_10_checklists,63,Screening
63,0.829544453224766,PCRisk_factors_Critical_last_5_checklists,64,Screening
64,0.840969799585793,PCClient_Outreach_Major_last_5_checklists,65,Screening
65,0.847649132882629,DRFATCA.CRS_Minor_last_5_checklists,66,Screening
66,0.8936748982457501,PCFATCA.CRS_Critical_last_10_checklists,67,Screening
67,0.900957975420839,CDDRiskLevel_Low,68,Screening
68,0.9150150556897759,Weekday_Wednesday,69,Screening
69,0.944514860686415,ESR_Full_ESR_review,70,Screening
70,0.960645161273407,CORisk_factors_Major_last_10_checklists,71,Screening
71,0.966047098741155,CasesGroupPercProcessed,72,Screening
72,1.01239850368932,PCScreening_Critical_last_5_checklists,73,Screening
73,1.05977280682349,Cases_last_5_days_of_CO,74,Screening
74,1.06029504038465,PCODD_.Office_Due_Diligence._._local_requirements_.if_applicable._Major_last_10_checklists,75,Screening
75,1.08160496546738,PopulationMatch,76,Screening
76,1.08208201110964,Cases_last_30_days_of_PC,77,Screening
77,1.1259024519874299,PCESR_Minor_last_5_checklists,78,Screening
78,1.16251570578072,PCFATCA.CRS_Major_last_5_checklists,79,Screening
79,1.25088182045438,PCESR_Minor_last_10_checklists,80,Screening
80,1.2976422344918601,PCRisk_factors_Critical_last_10_checklists,81,Screening
81,1.3002181252688603,CODocumentation_standard_Major_last_10_checklists,82,Screening
82,1.32249511487164,DRClient_Outreach_Critical_last_10_checklists,83,Screening
83,1.32540387627533,DRControl_Major_last_5_checklists,84,Screening
84,1.3772736908635,PCRisk_factors_Minor_last_10_checklists,85,Screening
85,1.40742280216669,DRClient_Outreach_Major_last_10_checklists,86,Screening
86,1.40771667913245,PCControl_Major_last_10_checklists,87,Screening
87,1.41565292835217,CDDRiskLevel_Increased,88,Screening
88,1.46671155343541,DRFATCA.CRS_Major_last_5_checklists,89,Screening
89,1.5115032355126101,DRRelationship_Critical_last_10_checklists,90,Screening
90,1.51632805469996,Category_NL,91,Screening
91,1.56539574922678,HourNumeric,92,Screening
92,1.59923979884912,COFATCA.CRS_Major_last_5_checklists,93,Screening
93,1.60196263458683,PCRelationship_Major_last_5_checklists,94,Screening
94,1.67745698221003,GroupCases,95,Screening
95,1.67917848804387,OwnershipLayers,96,Screening
96,1.69604397869277,PCRelationship_Major_last_10_checklists,97,Screening
97,1.717027689804,DRDocumentation_standard_Major_last_10_checklists,98,Screening
98,1.74187443274933,PCFATCA.CRS_Critical_last_5_checklists,99,Screening
99,1.75148935228726,Weekday_Tuesday,100,Screening
100,1.7556744153108998,DRODD_.Office_Due_Diligence._._local_requirements_.if_applicable._Major_last_5_checklists,101,Screening
101,1.89294082714524,PCClient_Outreach_Major_last_10_checklists,102,Screening
102,1.93524797025886,PCControl_Minor_last_10_checklists,103,Screening
103,2.0201361208999,CORelationship_Critical_last_10_checklists,104,Screening
104,2.0550624462225198,Cases_last_30_days_of_CO,105,Screening
105,2.06024261575769,COControl_Major_last_5_checklists,106,Screening
106,2.09726816313966,DRRelationship_Major_last_5_checklists,107,Screening
107,2.2034882932618,Weekday_Monday,108,Screening
108,2.33263377454454,PCControl_Critical_last_10_checklists,109,Screening
109,2.45628545611604,PCRisk_factors_Minor_last_5_checklists,110,Screening
110,2.59045381184252,PCDocumentation_standard_Minor_last_5_checklists,111,Screening
111,2.59664154037834,ProcessingCountry_Germany,112,Screening
112,2.71161831742319,PCRelationship_Critical_last_5_checklists,113,Screening
113,2.74723412125085,PCDocumentation_standard_Major_last_10_checklists,114,Screening
114,2.75462254004353,Cases_last_5_days_of_PC,115,Screening
115,2.88961566978844,CORisk_factors_Minor_last_10_checklists,116,Screening
116,2.92902626517186,PCDocumentation_standard_Major_last_5_checklists,117,Screening
117,3.12816057912492,DRRisk_factors_Critical_last_10_checklists,118,Screening
118,3.14526683751442,COControl_Critical_last_5_checklists,119,Screening
119,3.1628635496453303,PCODD_.Office_Due_Diligence._._local_requirements_.if_applicable._Critical_last_5_checklists,120,Screening
120,3.20379376735065,CORisk_factors_Major_last_5_checklists,121,Screening
121,3.2049459653862407,ESR_ESR_linked,122,Screening
122,3.2305555013345097,DRDocumentation_standard_Minor_last_5_checklists,123,Screening
123,3.27800460996262,COScreening_Major_last_5_checklists,124,Screening
124,3.32495239321656,PCRelationship_Critical_last_10_checklists,125,Screening
125,3.3386317471047904,COControl_Critical_last_10_checklists,126,Screening
126,3.43644477197529,TLAssignedName_Skrzynecki__P___Piotr_,127,Screening
127,3.4470362516505997,AnalystGroupPercProcessed,128,Screening
128,3.51604174446317,PCFATCA.CRS_Minor_last_10_checklists,129,Screening
129,3.5663478475428505,ProcessingCountry_Other,130,Screening
130,3.64131453833327,PCRisk_factors_Major_last_10_checklists,131,Screening
131,3.6520179686185097,PCScreening_Major_last_10_checklists,132,Screening
132,3.70184875211177,CODocumentation_standard_Major_last_5_checklists,133,Screening
133,3.8139660203941297,TeamExperience,134,Screening
134,3.8376663769638504,COControl_Minor_last_10_checklists,135,Screening
135,3.8424179596972903,DRControl_Critical_last_10_checklists,136,Screening
136,3.9172514633098703,COODD_.Office_Due_Diligence._._local_requirements_.if_applicable._Major_last_10_checklists,137,Screening
137,3.9811337942321003,DRRisk_factors_Minor_last_5_checklists,138,Screening
138,4.03163397740143,COControl_Minor_last_5_checklists,139,Screening
139,4.24938917549602,DRScreening_Critical_last_5_checklists,140,Screening
140,4.25599818025527,PCFATCA.CRS_Minor_last_5_checklists,141,Screening
141,4.3076987339168795,PCControl_Critical_last_5_checklists,142,Screening
142,4.30864657266694,COClient_Outreach_Critical_last_10_checklists,143,Screening
143,4.32773643695866,DRScreening_Critical_last_10_checklists,144,Screening
144,4.39728292099047,TLAssignedName_Jaszewski__M___Michal_,145,Screening
145,4.5845407461774,DRControl_Critical_last_5_checklists,146,Screening
146,4.69631534493765,COScreening_Critical_last_10_checklists,147,Screening
147,5.24378723873285,TLAssignedName_Makowska__M_M___Malgorzata_,148,Screening
148,5.29868025844431,TLAssignedName_Bonczkowski__P___Pawel_,149,Screening
149,5.34354603763127,TLAssignedName_Bartczak__K___Kamil_,150,Screening
150,5.37429003416661,COClient_Outreach_Major_last_5_checklists,151,Screening
151,5.43015925030638,TLAssignedName_Reglinska__J___Joanna_,152,Screening
152,5.492204457998531,DRDocumentation_standard_Minor_last_10_checklists,153,Screening
153,6.122350342441419,Weekday_Thursday,154,Screening
154,6.21234050258651,Category_In_scope_WB,155,Screening
155,6.32231954091569,ScreenedParties,156,Screening
156,6.461574451272099,PartyType_Ultimate,157,Screening
157,7.39823817989437,TLAssignedName_Yadav__N___Neha_,158,Screening
158,7.476999885436291,MLRORequest_TRUE,159,Screening
159,7.8757184309624195,FirstGroupCase,160,Screening
160,8.31203366096223,FATCA_FALSE,161,Screening
161,8.565124315678482,Category_FI,162,Screening
162,8.610508055117391,TLAssignedName_Kolodziejczyk__A___Anna_,163,Screening
163,8.94639400035527,ProjectExperience,164,Screening
164,9.17641249530844,PCScreening_Major_last_5_checklists,165,Screening
165,9.94886524287064,Category_Out_of_Scope_WB,166,Screening
166,10.5975741685209,Category_Other,167,Screening
167,11.446570920280099,Category_Unknown,168,Screening
168,12.5449363305667,Category_BE_Nord,169,Screening
169,14.2589032522976,ProcessingCountry_BMG,170,Screening
170,17.3884427636453,TLAssignedName_Jastrzebowska__S___Sonia_,171,Screening
171,18.8751640611266,ProcessingUnit_DIBA,172,Screening
172,18.909645328002103,TLAssignedName_Armannsson__G___Gabriela_,173,Screening
173,24.675107528562698,ProcessingCountry_Netherlands,174,Screening
174,28.6020017504595,TLAssignedName_Rybka__I_A___Izabela_Anna_,175,Screening
175,30.1731271001868,TLAssignedName_Marcos_Cantabrana__I___Ivan_,176,Screening
176,72.4449431861836,TLAssignedName_Galtie__B___Benoit_,177,Screening
177,100.0,CDDRiskLevel_Other,178,Screening
0,0.0,Cases_last_30_days_of_PC,1,ESR
1,0.0,PCODD_.Office_Due_Diligence._._local_requirements_.if_applicable._Critical_last_5_checklists,2,ESR
2,0.0,PCODD_.Office_Due_Diligence._._local_requirements_.if_applicable._Critical_last_10_checklists,3,ESR
3,0.0,COODD_.Office_Due_Diligence._._local_requirements_.if_applicable._Major_last_5_checklists,4,ESR
4,0.0,DRRisk_factors_Minor_last_5_checklists,5,ESR
5,0.0,DRRisk_factors_Critical_last_5_checklists,6,ESR
6,0.0,DRRisk_factors_Minor_last_10_checklists,7,ESR
7,0.0,CORisk_factors_Minor_last_5_checklists,8,ESR
8,0.0,CORisk_factors_Minor_last_10_checklists,9,ESR
9,0.0,DRClient_Outreach_Major_last_10_checklists,10,ESR
10,0.0,COClient_Outreach_Critical_last_5_checklists,11,ESR
11,0.0,PCControl_Minor_last_5_checklists,12,ESR
12,0.0,DRControl_Critical_last_10_checklists,13,ESR
13,0.0,COControl_Minor_last_5_checklists,14,ESR
14,0.0,COControl_Major_last_10_checklists,15,ESR
15,0.0,PCESR_Critical_last_10_checklists,16,ESR
16,0.0,PCFATCA.CRS_Critical_last_5_checklists,17,ESR
17,0.0,PCFATCA.CRS_Minor_last_10_checklists,18,ESR
18,0.0,DRFATCA.CRS_Minor_last_5_checklists,19,ESR
19,0.0,DRFATCA.CRS_Minor_last_10_checklists,20,ESR
20,0.0,DRFATCA.CRS_Major_last_10_checklists,21,ESR
21,0.0,COFATCA.CRS_Major_last_5_checklists,22,ESR
22,0.0,DRScreening_Critical_last_5_checklists,23,ESR
23,0.0,DRScreening_Critical_last_10_checklists,24,ESR
24,0.0,COScreening_Critical_last_10_checklists,25,ESR
25,0.0,Category_DE_AT,26,ESR
26,0.0,ProcessingCountry_Netherlands,27,ESR
27,0.0,ProcessingCountry_Other,28,ESR
28,0.0,ProcessingUnit_Gdansk,29,ESR
29,0.0,TLAssignedName_Jurojc__M___Mateusz_,30,ESR
30,0.0,TLAssignedName_Skrzynecki__P___Piotr_,31,ESR
31,0.0,TLAssignedName_Kolodziejczyk__A___Anna_,32,ESR
32,0.0,TLAssignedName_Michalik__J___Justyna_,33,ESR
33,0.0,TLAssignedName_Rybka__I_A___Izabela_Anna_,34,ESR
34,0.0,TLAssignedName_Galtie__B___Benoit_,35,ESR
35,0.0,CDDRiskLevel_Low,36,ESR
36,0.0,Weekday_Monday,37,ESR
37,0.0,ESR_ESR_linked,38,ESR
38,1.0423476186735e-15,MLRORequest_FALSE,39,ESR
39,1.5647843921279798e-11,PartyType_Subsidiary,40,ESR
40,2.1636383384091102e-11,FATCA_TRUE,41,ESR
41,3.21878422966643e-11,CRS_TRUE,42,ESR
42,0.0147485068937104,DRControl_Critical_last_5_checklists,43,ESR
43,0.0224589806295018,PCScreening_Critical_last_10_checklists,44,ESR
44,0.0850873742456695,CODocumentation_standard_Major_last_5_checklists,45,ESR
45,0.137249803770524,PCControl_Critical_last_5_checklists,46,ESR
46,0.185954286891921,DRODD_.Office_Due_Diligence._._local_requirements_.if_applicable._Major_last_5_checklists,47,ESR
47,0.289485157448782,HourNumeric,48,ESR
48,0.495324283525573,PCRelationship_Critical_last_10_checklists,49,ESR
49,0.5302149532441459,ProcessingCountry_Unknown,50,ESR
50,0.54373333526449,Category_Unknown,51,ESR
51,0.6747147905336779,CDDRiskLevel_Normal,52,ESR
52,0.8966005840487181,COFATCA.CRS_Major_last_10_checklists,53,ESR
53,0.9797297478556479,PCControl_Critical_last_10_checklists,54,ESR
54,1.01978408555826,CasesGroupPercProcessed,55,ESR
55,1.09074939527492,COClient_Outreach_Critical_last_10_checklists,56,ESR
56,1.1133685193000902,COScreening_Major_last_10_checklists,57,ESR
57,1.16023211381598,Cases_last_30_days_of_CO,58,ESR
58,1.1903772530564098,PCESR_Critical_last_5_checklists,59,ESR
59,1.21089374186675,Category_NL,60,ESR
60,1.3380774582730401,CODocumentation_standard_Minor_last_10_checklists,61,ESR
61,1.35090271074882,PCESR_Minor_last_10_checklists,62,ESR
62,1.5555903055895701,COControl_Critical_last_5_checklists,63,ESR
63,1.56842580170174,DRClient_Outreach_Major_last_5_checklists,64,ESR
64,1.7114097403901898,DRRisk_factors_Major_last_5_checklists,65,ESR
65,1.72560674992706,PCFATCA.CRS_Major_last_5_checklists,66,ESR
66,1.7504627300446698,CORisk_factors_Critical_last_10_checklists,67,ESR
67,2.02158435027378,PCRisk_factors_Major_last_10_checklists,68,ESR
68,2.19072055372999,PCDocumentation_standard_Minor_last_5_checklists,69,ESR
69,2.19467733227604,PCESR_Major_last_10_checklists,70,ESR
70,2.29276062175325,PopulationMatch,71,ESR
71,2.3209082413146898,PCESR_Major_last_5_checklists,72,ESR
72,2.41675612851086,TLAssignedName_Makowska__M_M___Malgorzata_,73,ESR
73,2.4414570690677797,DRControl_Minor_last_5_checklists,74,ESR
74,2.6131900823246097,PCClient_Outreach_Major_last_5_checklists,75,ESR
75,2.7904429411579,COControl_Critical_last_10_checklists,76,ESR
76,2.88128925135194,Category_BMG,77,ESR
77,2.98520985158683,COScreening_Critical_last_5_checklists,78,ESR
78,3.3009057974088596,PCControl_Major_last_10_checklists,79,ESR
79,3.45967442424915,TeamExperience,80,ESR
80,3.7820516528140096,PCClient_Outreach_Major_last_10_checklists,81,ESR
81,3.8123609702459,COControl_Major_last_5_checklists,82,ESR
82,3.88824128843894,PCRelationship_Critical_last_5_checklists,83,ESR
83,4.0859803809715,CORisk_factors_Major_last_10_checklists,84,ESR
84,4.11376917040844,AnalystGroupPercProcessed,85,ESR
85,4.20095589827133,DRDocumentation_standard_Minor_last_10_checklists,86,ESR
86,4.20154435770067,COODD_.Office_Due_Diligence._._local_requirements_.if_applicable._Major_last_10_checklists,87,ESR
87,4.22279346496286,GroupCases,88,ESR
88,4.23596468662361,TLAssignedName_Yadav__N___Neha_,89,ESR
89,4.36865244737916,PCRelationship_Major_last_5_checklists,90,ESR
90,4.72121518061623,DRRelationship_Major_last_10_checklists,91,ESR
91,4.74275788653706,DRDocumentation_standard_Major_last_5_checklists,92,ESR
92,4.96423467676217,PCRisk_factors_Minor_last_10_checklists,93,ESR
93,5.02432101751158,PCFATCA.CRS_Minor_last_5_checklists,94,ESR
94,5.1494725415678095,Cases_last_30_days_of_DR,95,ESR
95,5.2034863139819505,PCRisk_factors_Critical_last_5_checklists,96,ESR
96,5.26521831297888,Cases_last_5_days_of_PC,97,ESR
97,5.2787449629605705,COScreening_Major_last_5_checklists,98,ESR
98,5.476694134660809,COControl_Minor_last_10_checklists,99,ESR
99,5.49648626522982,DRRisk_factors_Critical_last_10_checklists,100,ESR
100,5.76324298512572,PCRisk_factors_Minor_last_5_checklists,101,ESR
101,5.890283876115481,CORelationship_Critical_last_10_checklists,102,ESR
102,5.93213984540947,DRODD_.Office_Due_Diligence._._local_requirements_.if_applicable._Major_last_10_checklists,103,ESR
103,5.97481959388583,PCDocumentation_standard_Major_last_10_checklists,104,ESR
104,6.334784346895059,PCESR_Minor_last_5_checklists,105,ESR
105,6.781637136178549,OwnershipLayers,106,ESR
106,6.84396488153247,PCScreening_Critical_last_5_checklists,107,ESR
107,7.52817401881477,PCControl_Major_last_5_checklists,108,ESR
108,7.67630641282383,CDDRiskLevel_Increased,109,ESR
109,7.75123154999855,Cases_last_5_days_of_CO,110,ESR
110,7.862802190749219,CORelationship_Major_last_10_checklists,111,ESR
111,8.12938303102853,COClient_Outreach_Major_last_5_checklists,112,ESR
112,8.15331963362229,DRScreening_Major_last_5_checklists,113,ESR
113,8.168923582232619,PCFATCA.CRS_Major_last_10_checklists,114,ESR
114,8.21420914050844,DRRelationship_Critical_last_10_checklists,115,ESR
115,8.28062567888338,ScreenedParties,116,ESR
116,8.51533500055359,DRDocumentation_standard_Major_last_10_checklists,117,ESR
117,8.53361348833465,FATCA_FALSE,118,ESR
118,8.64722322872065,PCRisk_factors_Major_last_5_checklists,119,ESR
119,8.83340946426986,DRClient_Outreach_Critical_last_5_checklists,120,ESR
120,8.99422198940096,Weekday_Thursday,121,ESR
121,9.12422883050921,ProjectExperience,122,ESR
122,9.164426815630849,TLAssignedName_Reglinska__J___Joanna_,123,ESR
123,9.22833041280817,DRClient_Outreach_Critical_last_10_checklists,124,ESR
124,10.109482738365001,TLAssignedName_Bartczak__K___Kamil_,125,ESR
125,10.495347321745,PCDocumentation_standard_Major_last_5_checklists,126,ESR
126,10.5166694069651,PCFATCA.CRS_Critical_last_10_checklists,127,ESR
127,11.265670157145,DRRelationship_Major_last_5_checklists,128,ESR
128,11.8096333960251,CORelationship_Critical_last_5_checklists,129,ESR
129,11.8450700185679,FirstGroupCase,130,ESR
130,11.918007126246,Weekday_Wednesday,131,ESR
131,11.930285076449302,COClient_Outreach_Major_last_10_checklists,132,ESR
132,12.228645176523399,CODocumentation_standard_Minor_last_5_checklists,133,ESR
133,12.4070139052843,DRControl_Major_last_5_checklists,134,ESR
134,12.6583269820869,CODocumentation_standard_Major_last_10_checklists,135,ESR
135,12.7718777717871,Cases_last_5_days_of_DR,136,ESR
136,13.0410702863833,DRControl_Minor_last_10_checklists,137,ESR
137,13.0984460199788,PCRelationship_Major_last_10_checklists,138,ESR
138,13.153623552096699,ProcessingCountry_Germany,139,ESR
139,13.922653350403198,DRDocumentation_standard_Minor_last_5_checklists,140,ESR
140,14.0257580195451,Weekday_Tuesday,141,ESR
141,14.1617463502218,TLAssignedName_Marcos_Cantabrana__I___Ivan_,142,ESR
142,14.5462885012902,Category_Other,143,ESR
143,14.671957705926499,CORisk_factors_Major_last_5_checklists,144,ESR
144,14.7518447900136,ProcessingUnit_MidCorp,145,ESR
145,14.812054144328101,PCRisk_factors_Critical_last_10_checklists,146,ESR
146,14.937096722535602,DRRelationship_Critical_last_5_checklists,147,ESR
147,15.6962113055725,PCODD_.Office_Due_Diligence._._local_requirements_.if_applicable._Major_last_5_checklists,148,ESR
148,15.844886078517,Weekday_Friday,149,ESR
149,16.5476672754052,DRRisk_factors_Major_last_10_checklists,150,ESR
150,16.5513617727914,DRScreening_Major_last_10_checklists,151,ESR
151,16.840475766173903,DRFATCA.CRS_Major_last_5_checklists,152,ESR
152,17.2049227726937,PCScreening_Major_last_5_checklists,153,ESR
153,17.680750562978,TLAssignedName_Armannsson__G___Gabriela_,154,ESR
154,18.6438052791389,TLAssignedName_Jaszewski__M___Michal_,155,ESR
155,18.6704604712809,MLRORequest_TRUE,156,ESR
156,18.9284881954132,PCDocumentation_standard_Minor_last_10_checklists,157,ESR
157,19.2564464138063,Category_Out_of_Scope_WB,158,ESR
158,19.6987533313002,ProcessingCountry_UK,159,ESR
159,20.0787871995427,PCODD_.Office_Due_Diligence._._local_requirements_.if_applicable._Major_last_10_checklists,160,ESR
160,20.3409366036102,PCControl_Minor_last_10_checklists,161,ESR
161,24.2881329501298,TLAssignedName_Bonczkowski__P___Pawel_,162,ESR
162,26.6114133923508,ProcessingCountry_BMG,163,ESR
163,26.647475879023197,PCScreening_Major_last_10_checklists,164,ESR
164,29.619420819063603,CORelationship_Major_last_5_checklists,165,ESR
165,30.2256067159698,Category_In_scope_WB,166,ESR
166,31.170532015595303,CRS_FALSE,167,ESR
167,33.7839350151063,PartyType_Ultimate,168,ESR
168,35.9987691622993,ESR_No_ESR_needed,169,ESR
169,37.105527122589294,DRControl_Major_last_10_checklists,170,ESR
170,38.1601790603162,Category_BE_Nord,171,ESR
171,50.594843913786,Category_FI,172,ESR
172,61.5018066524928,TLAssignedName_Wojciechowska__M___Magdalena_,173,ESR
173,64.9154194066686,ProcessingUnit_DIBA,174,ESR
174,66.1877145503745,TLAssignedName_Jastrzebowska__S___Sonia_,175,ESR
175,70.0056042585157,ESR_Full_ESR_review,176,ESR
176,89.93185688876508,CDDRiskLevel_Other,177,ESR
177,100.0,ProcessingCountry_Belgium,178,ESR
0,0.0,AnalystGroupPercProcessed,1,Client Outreach
1,0.0,DRODD_.Office_Due_Diligence._._local_requirements_.if_applicable._Major_last_5_checklists,2,Client Outreach
2,0.0,DRRisk_factors_Minor_last_5_checklists,3,Client Outreach
3,0.0,DRRisk_factors_Major_last_5_checklists,4,Client Outreach
4,0.0,DRRisk_factors_Critical_last_5_checklists,5,Client Outreach
5,0.0,DRRisk_factors_Minor_last_10_checklists,6,Client Outreach
6,0.0,CORisk_factors_Minor_last_5_checklists,7,Client Outreach
7,0.0,CORisk_factors_Minor_last_10_checklists,8,Client Outreach
8,0.0,CORisk_factors_Major_last_10_checklists,9,Client Outreach
9,0.0,CORisk_factors_Critical_last_10_checklists,10,Client Outreach
10,0.0,COClient_Outreach_Critical_last_5_checklists,11,Client Outreach
11,0.0,COClient_Outreach_Critical_last_10_checklists,12,Client Outreach
12,0.0,DRRelationship_Major_last_5_checklists,13,Client Outreach
13,0.0,DRRelationship_Critical_last_5_checklists,14,Client Outreach
14,0.0,PCControl_Critical_last_5_checklists,15,Client Outreach
15,0.0,PCControl_Major_last_10_checklists,16,Client Outreach
16,0.0,DRControl_Minor_last_5_checklists,17,Client Outreach
17,0.0,DRControl_Critical_last_5_checklists,18,Client Outreach
18,0.0,COControl_Minor_last_5_checklists,19,Client Outreach
19,0.0,COControl_Minor_last_10_checklists,20,Client Outreach
20,0.0,PCDocumentation_standard_Minor_last_5_checklists,21,Client Outreach
21,0.0,CODocumentation_standard_Major_last_5_checklists,22,Client Outreach
22,0.0,CODocumentation_standard_Minor_last_10_checklists,23,Client Outreach
23,0.0,PCESR_Critical_last_5_checklists,24,Client Outreach
24,0.0,PCESR_Minor_last_10_checklists,25,Client Outreach
25,0.0,PCESR_Critical_last_10_checklists,26,Client Outreach
26,0.0,PCFATCA.CRS_Critical_last_10_checklists,27,Client Outreach
27,0.0,DRFATCA.CRS_Minor_last_5_checklists,28,Client Outreach
28,0.0,DRFATCA.CRS_Major_last_5_checklists,29,Client Outreach
29,0.0,DRFATCA.CRS_Minor_last_10_checklists,30,Client Outreach
30,0.0,PCScreening_Critical_last_5_checklists,31,Client Outreach
31,0.0,PCScreening_Critical_last_10_checklists,32,Client Outreach
32,0.0,DRScreening_Critical_last_5_checklists,33,Client Outreach
33,0.0,DRScreening_Major_last_10_checklists,34,Client Outreach
34,0.0,DRScreening_Critical_last_10_checklists,35,Client Outreach
35,0.0,COScreening_Critical_last_10_checklists,36,Client Outreach
36,0.0,Category_DE_AT,37,Client Outreach
37,0.0,Category_Out_of_Scope_WB,38,Client Outreach
38,0.0,ProcessingCountry_Netherlands,39,Client Outreach
39,0.0,ProcessingCountry_Unknown,40,Client Outreach
40,0.0,ProcessingUnit_Gdansk,41,Client Outreach
41,0.0,ProcessingUnit_MidCorp,42,Client Outreach
42,0.0,TLAssignedName_Armannsson__G___Gabriela_,43,Client Outreach
43,0.0,TLAssignedName_Bonczkowski__P___Pawel_,44,Client Outreach
44,0.0,TLAssignedName_Jurojc__M___Mateusz_,45,Client Outreach
45,0.0,TLAssignedName_Kolodziejczyk__A___Anna_,46,Client Outreach
46,0.0,TLAssignedName_Reglinska__J___Joanna_,47,Client Outreach
47,0.0,TLAssignedName_Yadav__N___Neha_,48,Client Outreach
48,0.0,TLAssignedName_Rybka__I_A___Izabela_Anna_,49,Client Outreach
49,0.0,TLAssignedName_Galtie__B___Benoit_,50,Client Outreach
50,0.0,CDDRiskLevel_Low,51,Client Outreach
51,0.0,CDDRiskLevel_Increased,52,Client Outreach
52,0.0,CDDRiskLevel_Other,53,Client Outreach
53,0.0,Weekday_Wednesday,54,Client Outreach
54,0.0,ESR_ESR_linked,55,Client Outreach
55,5.99978955406415e-15,FATCA_TRUE,56,Client Outreach
56,6.02815444045031e-13,PartyType_Subsidiary,57,Client Outreach
57,4.5940272570814393e-11,CRS_TRUE,58,Client Outreach
58,0.19084923298570397,CORisk_factors_Major_last_5_checklists,59,Client Outreach
59,0.19865044876138396,PCRisk_factors_Critical_last_10_checklists,60,Client Outreach
60,0.25163838218254,GroupCases,61,Client Outreach
61,0.46173501836878295,Cases_last_5_days_of_DR,62,Client Outreach
62,0.9932927036525101,PCFATCA.CRS_Major_last_5_checklists,63,Client Outreach
63,0.998857995568063,Category_BE_Nord,64,Client Outreach
64,1.0962334147016801,DRDocumentation_standard_Major_last_5_checklists,65,Client Outreach
65,1.0973711466762,COControl_Major_last_10_checklists,66,Client Outreach
66,1.2342072503958998,DRClient_Outreach_Major_last_5_checklists,67,Client Outreach
67,1.36407154586743,Cases_last_30_days_of_DR,68,Client Outreach
68,1.4334382379333899,PCDocumentation_standard_Major_last_5_checklists,69,Client Outreach
69,1.6065569849759498,Cases_last_5_days_of_CO,70,Client Outreach
70,1.68283317428474,CORelationship_Critical_last_10_checklists,71,Client Outreach
71,1.73672802778703,MLRORequest_FALSE,72,Client Outreach
72,1.8474001912454798,COControl_Major_last_5_checklists,73,Client Outreach
73,1.91508600540356,DRControl_Critical_last_10_checklists,74,Client Outreach
74,2.2525369622165696,DRRisk_factors_Critical_last_10_checklists,75,Client Outreach
75,2.4174043172700297,CODocumentation_standard_Minor_last_5_checklists,76,Client Outreach
76,2.71257603658426,PCRelationship_Major_last_5_checklists,77,Client Outreach
77,2.71924207384566,COODD_.Office_Due_Diligence._._local_requirements_.if_applicable._Major_last_5_checklists,78,Client Outreach
78,2.9466668821894904,PCRelationship_Critical_last_10_checklists,79,Client Outreach
79,2.9586529734598197,PCControl_Critical_last_10_checklists,80,Client Outreach
80,2.9717637288924506,Category_BMG,81,Client Outreach
